1984,1,1,1902
1984,1,2,1898
1984,1,3,1891
1984,1,4,1886
1984,1,5,1901
1984,1,6,1897
1984,1,7,1889
1984,1,8,1897
1984,1,9,1902
1984,1,10,1890
1984,1,11,1892
1984,1,12,1901
1984,1,13,1921
1984,1,14,1923
1984,1,15,1908
1984,1,16,1912
1984,1,17,1909
1984,1,18,1898
1984,1,19,1905
1984,1,20,1910
1984,1,21,1918
1984,1,22,1913
1984,1,23,1908
1984,1,24,1901
1984,1,25,1891
1984,1,26,1892
1984,1,27,1908
1984,1,28,1917
1984,1,29,1918
1984,1,30,1925
1984,1,31,1925
1984,2,1,1920
1984,2,2,1937
1984,2,3,1949
1984,2,4,1945
1984,2,5,1932
1984,2,6,1922
1984,2,7,1913
1984,2,8,1914
1984,2,9,1895
1984,2,10,1901
1984,2,11,1912
1984,2,12,1927
1984,2,13,1927
1984,2,14,1926
1984,2,15,1938
1984,2,16,1953
1984,2,17,1952
1984,2,18,1952
1984,2,19,1931
1984,2,20,1914
1984,2,21,1923
1984,2,22,1914
1984,2,23,1909
1984,2,24,1905
1984,2,25,1897
1984,2,26,1883
1984,2,27,1887
1984,2,28,1897
1984,2,29,1921
1984,3,1,1959
1984,3,2,1972
1984,3,3,1960
1984,3,4,1962
1984,3,5,1963
1984,3,6,1964
1984,3,7,1973
1984,3,8,1991
1984,3,9,1985
1984,3,10,1967
1984,3,11,1952
1984,3,12,1943
1984,3,13,1959
1984,3,14,1988
1984,3,15,2010
1984,3,16,2027
1984,3,17,2024
1984,3,18,2018
1984,3,19,2008
1984,3,20,1993
1984,3,21,1981
1984,3,22,1965
1984,3,23,1955
1984,3,24,1955
1984,3,25,1965
1984,3,26,1974
1984,3,27,1984
1984,3,28,2004
1984,3,29,2016
1984,3,30,2015
1984,5,2,2075
1984,5,3,2091
1984,5,4,2072
1984,5,5,2062
1984,5,6,2062
1984,5,7,2072
1984,5,8,2084
1984,5,9,2093
1984,5,10,2115
1984,5,11,2120
1984,5,12,2133
1984,5,13,2140
1984,5,14,2137
1984,5,15,2114
1984,5,16,2082
1984,5,17,2080
1984,5,18,2096
1984,5,19,2103
1984,5,20,2091
1984,5,21,2072
1984,5,22,2080
1984,5,23,2102
1984,5,24,2111
1984,5,25,2109
1984,5,26,2108
1984,5,27,2110
1984,5,28,2127
1984,5,29,2130
1984,5,30,2131
1984,5,31,2116
1984,6,1,2083
1984,6,2,2072
1984,6,3,2081
1984,6,4,2073
1984,6,5,2067
1984,6,6,2091
1984,6,7,2120
1984,6,8,2124
1984,6,9,2128
1984,6,10,2110
1984,6,11,2097
1984,6,12,2105
1984,6,13,2106
1984,6,14,2109
1984,6,15,2109
1984,6,16,2104
1984,6,17,2091
1984,6,18,2082
1984,6,19,2096
1984,6,20,2102
1984,6,21,2083
1984,6,22,2074
1984,6,23,2082
1984,6,24,2104
1984,6,25,2118
1984,6,26,2088
1984,6,27,2061
1984,6,28,2071
1984,6,29,2087
1984,6,30,2076
1984,7,1,2064
1984,7,2,2091
1984,7,3,2101
1984,7,4,2106
1984,7,5,2110
1984,7,6,2104
1984,7,7,2111
1984,7,8,2109
1984,7,9,2101
1984,7,10,2085
1984,7,11,2069
1984,7,12,2059
1984,7,13,2061
1984,7,14,2086
1984,7,15,2097
1984,7,16,2092
1984,7,17,2089
1984,7,18,2101
1984,7,19,2120
1984,7,20,2124
1984,7,21,2108
1984,7,22,2109
1984,7,23,2117
1984,7,24,2112
1984,7,25,2095
1984,7,26,2087
1984,7,27,2097
1984,7,28,2105
1984,7,29,2106
1984,7,30,2101
1984,7,31,2092
1984,8,1,2101
1984,8,2,2103
1984,8,3,2110
1984,8,4,2092
1984,8,5,2077
1984,8,6,2088
1984,8,7,2099
1984,8,8,2106
1984,8,9,2099
1984,8,10,2095
1984,8,11,2093
1984,8,12,2097
1984,8,13,2105
1984,8,14,2098
1984,8,15,2078
1984,8,16,2070
1984,8,17,2087
1984,8,18,2088
1984,8,19,2074
1984,8,20,2061
1984,8,21,2064
1984,8,22,2057
1984,8,23,2059
1984,8,24,2078
1984,8,25,2114
1984,8,26,2142
1984,8,27,2147
1984,8,28,2159
1984,8,29,2142
1984,8,30,2098
1984,8,31,2071
1984,9,1,2062
1984,9,2,2065
1984,9,3,2062
1984,9,4,2050
1984,9,5,2026
1984,9,6,2034
1984,9,7,2046
1984,9,8,2052
1984,9,9,2072
1984,9,10,2080
1984,9,11,2059
1984,9,12,2070
1984,9,13,2085
1984,9,14,2075
1984,9,15,2048
1984,9,16,2044
1984,9,17,2058
1984,9,18,2072
1984,9,19,2077
1984,9,20,2064
1984,9,21,2058
1984,9,22,2077
1984,9,23,2120
1984,9,24,2152
1984,9,25,2143
1984,9,26,2131
1984,9,27,2129
1984,9,28,2117
1984,9,29,2101
1984,9,30,2102
1984,10,1,2084
1984,10,2,2067
1984,10,3,2064
1984,10,4,2072
1984,10,5,2075
1984,10,6,2077
1984,10,7,2085
1984,10,8,2079
1984,10,9,2055
1984,10,10,2055
1984,10,11,2089
1984,10,12,2102
1984,10,13,2083
1984,10,14,2045
1984,10,15,2036
1984,10,16,2048
1984,10,17,2045
1984,10,18,2045
1984,10,19,2060
1984,10,20,2070
1984,10,21,2097
1984,10,22,2124
1984,10,23,2145
1984,10,24,2150
1984,10,25,2153
1984,10,26,2129
1984,10,27,2121
1984,10,28,2115
1984,10,29,2089
1984,10,30,2062
1984,10,31,2031
1984,11,1,2011
1984,11,2,2005
1984,11,3,2041
1984,11,4,2066
1984,11,5,2056
1984,11,6,2039
1984,11,7,2044
1984,11,8,2026
1984,11,9,2014
1984,11,10,1996
1984,11,11,1986
1984,11,12,1992
1984,11,13,1999
1984,11,14,2014
1984,11,15,2009
1984,11,16,2005
1984,11,17,2015
1984,11,18,2020
1984,11,19,2042
1984,11,20,2054
1984,11,21,2040
1984,11,22,2014
1984,11,23,2002
1984,11,24,1999
1984,11,25,1999
1984,11,26,1973
1984,11,27,1965
1984,11,28,1992
1984,11,29,1983
1984,11,30,1994
1984,12,1,2054
1984,12,2,2067
1984,12,3,2057
1984,12,4,2059
1984,12,5,2084
1984,12,6,2086
1984,12,7,2075
1984,12,8,2066
1984,12,9,2045
1984,12,10,2038
1984,12,11,2031
1984,12,12,2027
1984,12,13,2026
1984,12,14,2026
1984,12,15,2053
1984,12,16,2054
1984,12,17,2039
1984,12,18,2018
1984,12,19,2016
1984,12,20,2020
1984,12,21,2038
1984,12,22,2039
1984,12,23,2016
1984,12,24,1992
1984,12,25,1970
1984,12,26,1971
1984,12,27,1973
1984,12,28,1977
1984,12,29,1987
1984,12,30,1974
1984,12,31,1967
1985,1,1,1969
1985,1,2,2019
1985,1,3,2030
1985,1,4,2020
1985,1,5,2004
1985,1,6,1972
1985,1,7,1959
1985,1,8,1966
1985,1,9,1965
1985,1,10,1967
1985,1,11,1970
1985,1,12,1964
1985,1,13,1942
1985,1,14,1946
1985,1,15,1974
1985,1,16,1977
1985,1,17,1993
1985,1,18,1995
1985,1,19,1991
1985,1,20,1984
1985,1,21,1974
1985,1,22,1977
1985,1,23,1986
1985,1,24,1989
1985,1,25,1996
1985,1,26,2007
1985,1,27,2033
1985,1,28,2054
1985,1,29,2035
1985,1,30,2027
1985,1,31,2032
1985,2,1,2023
1985,2,2,2006
1985,2,3,1997
1985,2,4,1997
1985,2,5,1990
1985,2,6,1975
1985,2,7,1971
1985,2,8,1985
1985,2,9,1971
1985,2,10,1956
1985,2,11,1950
1985,2,12,1948
1985,2,13,1945
1985,2,14,1947
1985,2,15,1969
1985,2,16,1975
1985,2,17,1987
1985,2,18,2013
1985,2,19,2020
1985,2,20,2028
1985,2,21,2032
1985,2,22,2027
1985,2,23,2014
1985,2,24,2003
1985,2,25,1996
1985,2,26,1996
1985,2,27,1985
1985,2,28,1977
1985,3,1,1996
1985,3,2,1999
1985,3,3,1990
1985,3,4,1992
1985,3,5,2005
1985,3,6,2013
1985,3,7,2008
1985,3,8,2005
1985,3,9,1997
1985,3,10,1985
1985,3,11,1970
1985,3,12,1967
1985,3,13,1980
1985,3,14,1988
1985,3,15,1977
1985,3,16,1970
1985,3,17,1996
1985,3,18,2032
1985,3,19,2048
1985,3,20,2060
1985,3,21,2051
1985,3,22,2032
1985,3,23,2017
1985,3,24,1999
1985,3,25,1978
1985,3,26,1977
1985,3,27,1982
1985,3,28,1987
1985,3,29,1988
1985,3,30,1987
1985,3,31,1973
1985,4,1,1977
1985,4,2,2005
1985,4,3,2021
1985,4,4,2037
1985,4,5,2027
1985,8,1,1998
1985,8,2,1974
1985,8,3,1975
1985,8,4,1973
1985,8,5,1977
1985,8,6,1986
1985,8,7,1997
1985,8,8,1992
1985,8,9,1964
1985,8,10,1959
1985,8,11,1980
1985,8,12,1977
1985,8,13,1961
1985,8,14,1937
1985,8,15,1963
1985,8,16,1971
1985,8,17,1980
1985,8,18,1989
1985,8,19,1985
1985,8,20,1974
1985,8,21,1967
1985,8,22,1971
1985,8,23,1954
1985,8,24,1941
1985,8,25,1947
1985,8,26,1950
1985,8,27,1967
1985,8,28,1985
1985,8,29,1987
1985,8,30,1992
1985,8,31,2019
1985,9,1,2025
1985,9,2,2026
1985,9,3,2018
1985,9,4,2001
1985,9,5,1978
1985,9,6,1960
1985,9,7,1959
1985,9,8,1972
1985,9,9,1972
1985,9,10,1951
1985,9,11,1964
1985,9,12,1984
1985,9,13,2008
1985,9,14,2018
1985,9,15,2039
1985,9,16,2019
1985,9,17,1999
1985,9,18,1995
1985,9,19,1981
1985,9,20,1975
1985,9,21,1963
1985,9,22,1942
1985,9,23,1966
1985,9,24,1986
1985,9,25,1990
1985,9,26,1983
1985,9,27,1976
1985,9,28,1983
1985,9,29,1990
1985,9,30,1998
1985,10,1,1986
1985,10,2,1982
1985,10,3,1988
1985,10,4,1973
1985,10,5,1976
1985,10,6,1965
1985,10,7,1966
1985,10,8,1988
1985,10,9,2012
1985,10,10,2045
1985,10,11,2048
1985,10,12,2021
1985,10,13,2039
1985,10,14,2056
1985,10,15,2014
1985,10,16,1986
1985,10,17,2025
1985,10,18,2045
1985,10,19,2007
1985,10,20,1983
1985,10,21,1952
1985,10,22,1946
1985,10,23,1979
1985,10,24,2003
1985,10,25,2011
1985,10,26,1982
1985,10,27,1955
1985,10,28,1985
1985,10,29,2006
1985,10,30,1989
1985,10,31,1973
1985,11,1,1966
1985,11,2,1957
1985,11,3,1979
1985,11,4,1964
1985,11,5,1997
1985,11,6,2026
1985,11,7,2020
1985,11,8,2008
1985,11,9,2016
1985,11,10,2049
1985,11,11,2050
1985,11,12,2017
1985,11,13,1997
1985,11,14,1993
1985,11,15,1972
1985,11,16,1948
1985,11,17,1961
1985,11,18,1953
1985,11,19,1952
1985,11,20,1953
1985,11,21,1955
1985,11,22,1974
1985,11,23,1995
1985,11,24,2002
1985,11,25,1985
1985,11,26,1989
1985,11,27,1981
1985,11,28,1962
1985,11,29,1955
1985,11,30,1943
1985,12,1,1935
1985,12,2,1937
1985,12,3,1944
1985,12,4,1958
1985,12,5,1976
1985,12,6,1982
